rental_id,listing_state,vehicle_type,is_motorized,vehicle_make,vehicle_model,vehicle_year,vehicle_length,cancellation_policy,sleeps,is_festival_friendly,is_tailgate_friendly,is_pet_friendly,has_toilet,has_generator,has_inside_shower,has_refrigerator,has_wifi
31023825038880,FL,toy-hauler,FALSE,Forest River,Salem,2021,30 - 35,flexible,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
31027272486240,CA,trailer,FALSE,Airstream,Globetrotter,2021,25 - 30,moderate,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31034167380960,CO,c,TRUE,Other,Other,2017,25 - 30,moderate,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31041554768160,ID,c,TRUE,Mercedes,3500 Sprinter,2015,25 - 30,flexible,5,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31066671884640,OR,c,TRUE,Ford,Ford E350,2018,20 - 25,moderate,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31074305518080,UT,b,TRUE,Winnebago,Winnebago,2022,15 - 20,moderate,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31077876088560,FL,trailer,FALSE,Jayco,Jay Flight,2021,30 - 35,flexible,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31080338550960,MD,trailer,FALSE,Coleman,Other,2021,20 - 25,strict,5,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31080831043440,OH,a,TRUE,Holiday Rambler,Admiral,2021,35 - 40,,10,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31082185397760,TX,b,TRUE,Ultimate Toys,Ultimate Coach,2022,25 - 30,moderate,6,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
31085263475760,WA,trailer,FALSE,Airstream,Base Camp,2021,20 - 25,moderate,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31091912124240,CA,trailer,FALSE,Forest River,Cherokee Wolf Pup,2021,20 - 25,flexible,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31118014225680,CA,c,TRUE,Winnebago,Minnie Winnie,2020,20 - 25,moderate,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31119245456880,AZ,trailer,FALSE,Other,Other,2017,25 - 30,flexible,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31122077288640,OR,trailer,FALSE,Forest River,Other,2020,20 - 25,moderate,3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31126509720960,CA,trailer,FALSE,Heartland,Wilderness,1998,25 - 30,flexible,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31143131342160,NJ,camper-van,TRUE,Ford,E150 Chariot Hi-Top Conversion,2002,15 - 20,moderate,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31146332543280,MN,camper-van,TRUE,Volkswagen,Westfalia,1984,15 - 20,flexible,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
31157413624080,UT,trailer,FALSE,Open Range,Light,2021,30 - 35,moderate,9,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31158152362800,CA,trailer,FALSE,Airstream,Other,2021,15 - 20,moderate,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31160737948320,FL,c,TRUE,Fleetwood,Tioga Montara,2013,25 - 30,flexible,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31162338548880,AZ,trailer,FALSE,Teardrop trailer,Teardrop camper,2021,10 - 15,moderate,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
31163569780080,CO,trailer,FALSE,Keystone,Passport,2021,30 - 35,flexible,8,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31184500710480,CA,trailer,FALSE,Keystone,Laredo,2019,35 - 40,flexible,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31185485695440,WA,trailer,FALSE,Airstream,Other,2020,15 - 20,moderate,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
31202722932240,FL,c,TRUE,Thor,Four Winds,2014,25 - 30,flexible,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31204692902160,SC,trailer,FALSE,Palomino,Puma,2021,30 - 35,moderate,10,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31216143352320,,c,TRUE,Thor Motor Coach,Chateau,2020,20 - 25,moderate,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
31216512721680,MT,fifth-wheel,FALSE,Prime Time,Crusader,2020,30 - 35,flexible,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31217128337280,CO,c,TRUE,,Chateau Citation Sprinter,2017,20 - 25,flexible,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31218113322240,CA,trailer,FALSE,Airstream,Basecamp,2017,15 - 20,strict,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31227716925600,CA,c,TRUE,Thor Motor Coach,Tiburon,2020,25 - 30,strict,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31230179388000,NC,trailer,FALSE,Coachmen,Freedom Express,2020,30 - 35,flexible,8,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31244954162400,CA,c,TRUE,Jayco,Redhawk,2013,30 - 35,flexible,9,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31246062270480,,c,TRUE,Other,Other,2022,30 - 35,moderate,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31248894102240,NC,camper-van,TRUE,Dodge,3500shc,2017,10 - 15,strict,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
31266500708400,OH,trailer,FALSE,Forest River,Wolf Pup,2021,20 - 25,flexible,5,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
31268224432080,TX,trailer,FALSE,Other,Other,2021,15 - 20,moderate,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
31269701909520,VA,c,TRUE,Other,Other,2022,30 - 35,flexible,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31280413620960,WA,b,TRUE,Winnebago,Aspect,2005,25 - 30,flexible,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31292972179200,NM,trailer,FALSE,K-Z Manufacturing,Sportsman Classic,2018,20 - 25,flexible,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31302452659440,FL,camper-van,TRUE,Other,Other,2021,15 - 20,strict,6,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
31311933139680,MI,trailer,FALSE,Other,Other,2021,25 - 30,moderate,8,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
31329662868960,FL,b,TRUE,Thor Motor Coach,Compass 23TE,2021,20 - 25,,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31332494700720,BC,truck-camper,FALSE,Itasca,Spirit,1991,20 - 25,moderate,3,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31332617823840,TX,trailer,FALSE,Winnebago,Winnebago,2018,20 - 25,flexible,4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
31345299505200,OH,a,TRUE,Fleetwood,Discovery,2021,>= 40,moderate,4,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31346653859520,TX,camper-van,TRUE,Mercedes-Benz,Sprinter,2020,20 - 25,moderate,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
31348131336960,CA,c,TRUE,Coachmen,1FDWE3FN8NDC04976,2021,25 - 30,flexible,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
31350224430000,CA,camper-van,TRUE,Ford,Ford E350,2014,20 - 25,moderate,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
31351825030560,CA,c,TRUE,Winnebago,Minnie Winnie,2020,20 - 25,flexible,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31374479684640,NC,trailer,FALSE,Keystone,Sprinter,2021,35 - 40,moderate,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
31378419624480,AZ,trailer,FALSE,Heartland,Sundance,2019,30 - 35,flexible,6,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31391593798320,TX,b,TRUE,Mercedes-Benz,Sprinter,2021,20 - 25,flexible,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31398611816160,TX,trailer,FALSE,Jayco,Jay Feather,2022,30 - 35,flexible,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31420404608400,UT,b,TRUE,Other,Other,2022,15 - 20,moderate,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31444413616800,NV,c,TRUE,Other,Other,2018,30 - 35,moderate,10,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31452293496480,MI,trailer,FALSE,Keystone RV,Bullet Ultra Lite,2019,35 - 40,moderate,10,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31467930132720,UT,trailer,FALSE,Custom,Camper Trailer,2021,5 - 10,moderate,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
31475810012400,TX,trailer,FALSE,Heartland,Prowler,2021,25 - 30,flexible,6,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31482458660880,UT,c,TRUE,Thor Motor Coach,Chateau,2019,25 - 30,flexible,6,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31485290492640,AB,camper-van,TRUE,Dodge,Other,2005,15 - 20,flexible,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
31491077279280,AL,b,TRUE,Airstream,Interstate,2016,20 - 25,flexible,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31512254455920,CA,trailer,FALSE,Other,Other,2017,20 - 25,flexible,8,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
31528752954000,MT,trailer,FALSE,Other,Other,2021,35 - 40,flexible,8,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31540572773520,FL,trailer,FALSE,Other,Avenger,2020,25 - 30,moderate,9,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31541188389120,CA,b,TRUE,Thor Motor Coach,Other,2021,20 - 25,strict,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
31543650851520,TN,c,TRUE,Winnebago,Minnie Winnie,2001,30 - 35,moderate,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31545251452080,FL,trailer,FALSE,Coleman,Lantern 263 BH,2017,30 - 35,flexible,8,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31547467668240,CA,trailer,FALSE,Forest River,30DBH-L,2021,35 - 40,strict,8,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
31549314515040,NV,trailer,FALSE,Jayco,White Hawk,2016,30 - 35,moderate,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31560395595840,TX,b,TRUE,Winnebago,Other,2022,20 - 25,moderate,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31563473673840,WI,trailer,FALSE,Keystone,Springdale,2021,25 - 30,flexible,4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
31563966166320,UT,camper-van,TRUE,Volkswagen,Other,1995,15 - 20,strict,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31568398598640,SC,c,TRUE,Winnebago,Outlook,2019,25 - 30,flexible,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31571230430400,MN,c,TRUE,Other,Other,2022,25 - 30,flexible,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31577017217040,AZ,c,TRUE,Thor Motor Coach,Four Winds Majestic,2017,20 - 25,flexible,5,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31581449649360,CA,trailer,FALSE,Forest River,Wildwood,2021,20 - 25,flexible,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31585389589200,NV,c,TRUE,Ford,Ford E350,1996,15 - 20,strict,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31585882081680,CA,c,TRUE,coachmen,Leprechaun,2018,25 - 30,moderate,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31586005204800,CA,trailer,FALSE,Other,Other,2022,25 - 30,flexible,10,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31587359559120,NM,trailer,FALSE,NuCamp,T@G,2018,10 - 15,flexible,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
31592530730160,CA,trailer,FALSE,Forest River,Other,2016,20 - 25,flexible,3,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31594870069440,LA,trailer,FALSE,Other,Other,2021,30 - 35,flexible,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31600164363600,SC,trailer,FALSE,Other,Bullet,2021,25 - 30,flexible,8,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31613338537440,CA,c,TRUE,Coachmen,Prism,2018,25 - 30,moderate,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31613584783680,MN,camper-van,TRUE,Gmc,Safari SLT,1997,15 - 20,flexible,1,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
31617894092880,FL,trailer,FALSE,Forest River,Other,2017,25 - 30,flexible,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31626389588160,CA,trailer,FALSE,Airstream,Base Camp,2021,15 - 20,,3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
31628113311840,FL,trailer,FALSE,Other,Other,2021,35 - 40,flexible,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
31640794993200,OR,truck-camper,FALSE,Other,Other,2021,15 - 20,flexible,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
31641533731920,WA,camper-van,TRUE,Dodge,Sprinter Van,2021,15 - 20,moderate,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
31647320518560,VA,trailer,FALSE,Airstream,Sport,2018,20 - 25,flexible,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31651137335280,FL,trailer,FALSE,Forest River,Cherokee Wolf Pack,2021,30 - 35,strict,8,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31653107305200,AB,c,TRUE,Coachmen,Prism,2016,20 - 25,moderate,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31695092289120,FL,c,TRUE,Jayco,Other,2018,30 - 35,flexible,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31695584781600,ON,camper-van,TRUE,,T3 Westfalia,1989,15 - 20,moderate,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
31701125322000,CA,c,TRUE,Mercedes-Benz,MotorHome,2019,25 - 30,moderate,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31710482679120,FL,c,TRUE,Other,Other,2019,25 - 30,flexible,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31716761958240,OR,c,TRUE,Jayco,Greyhawk,2016,30 - 35,moderate,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31719593790000,TN,trailer,FALSE,Palomino,Palomini,2021,20 - 25,flexible,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31735846041840,CA,c,TRUE,Forest River,Sunseeker,2019,20 - 25,moderate,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31736092288080,CA,c,TRUE,Fleetwood,Tioga,2002,30 - 35,flexible,7,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31741755951600,AB,camper-van,TRUE,Dodge,B Van,1993,15 - 20,strict,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31742248444080,CA,trailer,FALSE,Cruiser Rv Corp,Other,2021,35 - 40,flexible,10,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
31750251446880,AZ,trailer,FALSE,Other,Passport,2017,25 - 30,flexible,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31755668864160,PA,b,TRUE,Mercedes-Benz,Sprinter,2012,20 - 25,flexible,5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
31781894088720,IL,b,TRUE,R-Vision,Trail-Lite Trail Lite,2002,20 - 25,moderate,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31782017211840,CA,toy-hauler,FALSE,Pacific Coachworks,Sandsport,2019,20 - 25,flexible,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31786203397920,OR,trailer,FALSE,Forest River,Other,2014,20 - 25,flexible,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31794083277600,FL,trailer,FALSE,Jayco,Jay Flight,2019,20 - 25,moderate,5,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31794329523840,BC,c,TRUE,Other,Other,2019,25 - 30,strict,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31799254448640,TX,c,TRUE,Itasca,Spirit,2004,25 - 30,moderate,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31807134328320,CO,camper-van,TRUE,Mercedes-Benz,Sprinter,2015,20 - 25,flexible,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31813413607440,GA,trailer,FALSE,Heartland,Prowler,2021,35 - 40,flexible,10,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31815260454240,SC,trailer,FALSE,Coleman,Other,2017,20 - 25,moderate,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31828311504960,AZ,fifth-wheel,FALSE,Heartland,Elkridge,2017,35 - 40,flexible,9,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
31840500693840,NC,camper-van,TRUE,Dodge,1500,2017,15 - 20,strict,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
31866356549040,HI,camper-van,TRUE,Ford,Transit,2015,20 - 25,moderate,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
31866849041520,NV,trailer,FALSE,Jayco,Jay Flight,2019,20 - 25,moderate,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31896029220960,TX,trailer,FALSE,Chinook,Other,2020,30 - 35,flexible,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31896644836560,FL,c,TRUE,Ford,Fourwinds,2022,30 - 35,flexible,9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
31907110301760,CA,trailer,FALSE,Forest River,Rockwood Ultra Lite,2020,25 - 30,flexible,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
31909942133520,WA,trailer,FALSE,Heartland,Prowler,2021,30 - 35,moderate,8,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31920776968080,CA,c,TRUE,Thor Motor Coach,Four Winds,1999,20 - 25,flexible,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31928656847760,AZ,c,TRUE,Other,Other,2017,25 - 30,moderate,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31932104295120,HI,camper-van,TRUE,Dodge,Other,2000,15 - 20,flexible,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31934813003760,CA,trailer,FALSE,Keystone,Springdale,2017,25 - 30,strict,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31954020210480,NC,c,TRUE,Jayco,Redhawk,2021,30 - 35,strict,10,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31957960150320,CA,camper-van,TRUE,Winnebago,Revel,2018,15 - 20,flexible,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
31964978168160,UT,b,TRUE,Winnebago,Revel,2021,15 - 20,moderate,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31972365555360,CA,fifth-wheel,FALSE,Heartland,Torque,2016,>= 40,moderate,9,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
31973966155920,DE,trailer,FALSE,Crossroads,Zinger,2022,35 - 40,flexible,10,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
31977044233920,FL,trailer,FALSE,Jayco,Jay Flight,2019,20 - 25,flexible,4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
31984800990480,CA,camper-van,TRUE,Winnebago,Other,2021,15 - 20,flexible,4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
31985539729200,TX,b,TRUE,Mercedes-Benz,Sprinter,2014,15 - 20,moderate,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
31994035224480,CA,trailer,FALSE,T@B,320S BD,2021,15 - 20,flexible,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
32008194383280,SC,trailer,FALSE,Jayco,Jay Flight,2021,25 - 30,flexible,7,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
32011395584400,CA,trailer,FALSE,jayco,White Hawk,2018,20 - 25,flexible,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
32012134323120,SD,a,TRUE,Forest River,Fr3,2019,30 - 35,flexible,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
32028755944320,TX,a,TRUE,Thor Motor Coach,Hurricane,2005,30 - 35,flexible,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
32033927115360,TX,trailer,FALSE,Keystone,Cougar Xlite,2012,25 - 30,flexible,10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
32040945133200,CA,trailer,FALSE,Scamp,13',1979,10 - 15,flexible,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
32048455643520,KY,a,TRUE,Forest River,Other,2017,35 - 40,flexible,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
32073326513760,TX,trailer,FALSE,Forest River,Other,2021,20 - 25,flexible,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
32073695883120,MO,a,TRUE,Thor Motor Coach,Miramar,2020,>= 40,strict,8,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
32074065252480,GA,trailer,FALSE,Other,Amerilite,2022,25 - 30,flexible,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
32149539725040,CA,b,TRUE,Mercedes-Benz,4x4 Sprinter mwb,2022,20 - 25,strict,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
32161852037040,WA,trailer,FALSE,Airstream,Caravelle,2021,20 - 25,moderate,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
32162098283280,WA,trailer,FALSE,Airstream,Caravelle,2021,15 - 20,moderate,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
32178227412000,CA,trailer,FALSE,Pioneer,Bunkhouse,2019,30 - 35,flexible,6,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
32198665849920,VA,b,TRUE,Thor Motor Coach,Other,2022,20 - 25,flexible,3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
32204083267200,UT,b,TRUE,Carado,Other,2017,15 - 20,flexible,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
32221812996480,AZ,trailer,FALSE,Dutchmen,Coleman,2020,30 - 35,moderate,8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
32233509692880,WA,trailer,FALSE,Custom,Teardrop Camper,2021,10 - 15,flexible,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
32237080263360,OH,folding-trailer,FALSE,Forest River,Rockwood Roo,2004,20 - 25,flexible,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
32244960143040,GA,trailer,FALSE,Palomino,Other,2016,30 - 35,,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
32247422605440,FL,trailer,FALSE,Airstream,Airstream,2021,20 - 25,flexible,4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
32255056238880,WA,b,TRUE,Winnebago,Revel,2020,15 - 20,flexible,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
32257149331920,CA,c,TRUE,Coachmen,Leprechaun,2018,30 - 35,flexible,10,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
32260104286800,HI,camper-van,TRUE,Toyota,Frontline Automatic Campervan,2006,15 - 20,strict,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
32267491674000,TN,c,TRUE,Thor Motor Coach,Four Winds,2019,30 - 35,flexible,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
32268230412720,CA,a,TRUE,Winnebago,Forza,2017,35 - 40,flexible,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
32273155337520,NC,trailer,FALSE,Forest River,Wildwood,2021,35 - 40,flexible,8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
32288545727520,NJ,trailer,FALSE,Dutchmen,Coleman,2022,30 - 35,flexible,8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
